filename,palsa
759_76_5000_2013_negcrop_12,0.0
759_76_5000_2013_negcrop_14,0.0
759_76_5000_2013_negcrop_15,0.0
757_78_0050_2010_crop_25,0.0
757_78_0050_2010_negcrop_0,0.0
760_71_2575_2018_crop_0,0.25
760_71_2575_2018_crop_2,1.0
760_71_2575_2018_crop_4,1.0
760_71_2575_2018_crop_7,3.0
760_71_2575_2018_crop_22,2.25
760_71_2575_2018_crop_27,6.75
760_71_2575_2018_crop_29,0.5
760_71_2575_2018_crop_30,1.0
760_71_2575_2018_crop_36,0.75
760_71_2575_2018_crop_37,1.25
760_71_2575_2018_crop_40,0.0
760_71_2575_2018_crop_41,0.25
760_71_2575_2018_crop_42,0.75
760_71_2575_2018_crop_52,0.0
760_71_2575_2018_crop_54,0.75
760_71_2575_2018_crop_60,4.0
760_71_2575_2018_crop_61,8.75
760_71_2575_2018_crop_62,7.0
760_71_2575_2018_crop_72,11.25
760_71_2575_2018_crop_82,0.25
760_71_2575_2018_crop_84,2.25
760_71_2575_2018_crop_85,5.75
760_71_2575_2018_crop_96,0.0
760_71_2575_2018_crop_105,1.0
760_71_2575_2018_negcrop_1,0.0
760_71_2575_2018_negcrop_2,0.0
760_71_2575_2018_negcrop_3,0.0
760_71_2575_2018_negcrop_4,0.0
760_71_2575_2018_negcrop_5,0.0
760_71_2575_2018_negcrop_6,0.0
760_71_2575_2018_negcrop_9,0.0
760_71_2575_2018_negcrop_10,0.0
760_71_2575_2018_negcrop_12,0.0
760_71_2575_2018_negcrop_14,0.0
760_71_2575_2018_negcrop_16,0.0
760_71_2575_2018_negcrop_17,0.0
760_71_2575_2018_negcrop_18,0.0
760_71_2575_2018_negcrop_19,0.0
760_71_2575_2018_negcrop_21,0.0
760_71_2575_2018_negcrop_22,0.0
760_71_2575_2018_negcrop_23,0.0
760_71_2575_2018_negcrop_24,0.0
760_71_2575_2018_negcrop_25,0.0
760_71_2575_2018_negcrop_26,0.0
760_71_2575_2018_negcrop_27,0.0
760_71_2575_2018_negcrop_28,0.0
760_71_2575_2018_negcrop_29,0.0
760_71_2575_2018_negcrop_32,0.0
760_71_2575_2018_negcrop_33,0.0
760_71_2575_2018_negcrop_34,0.0
760_71_2575_2018_negcrop_35,0.0
760_71_2575_2018_negcrop_36,0.0
760_71_2575_2018_negcrop_38,0.0
761_73_7550_2018_crop_0,1.75
761_73_7550_2018_crop_1,5.5
761_73_7550_2018_crop_36,0.0
761_73_7550_2018_crop_103,9.75
761_73_7550_2018_crop_113,2.0
761_73_7550_2018_negcrop_1,0.0
761_73_7550_2018_negcrop_2,0.0
763_72_5075_2018_crop_26,1.75
763_72_5075_2018_crop_34,0.0
763_72_5075_2018_crop_41,1.0
763_72_5075_2018_crop_42,0.5
763_72_5075_2018_crop_50,0.75
763_72_5075_2018_crop_51,7.0
763_72_5075_2018_crop_57,0.0
763_72_5075_2018_crop_61,0.0
763_72_5075_2018_crop_64,6.25
763_72_5075_2018_crop_79,0.0
763_72_5075_2018_crop_86,3.5
763_72_5075_2018_crop_89,0.0
763_72_5075_2018_crop_96,0.0
763_72_5075_2018_crop_98,16.75
763_72_5075_2018_crop_104,5.25
763_72_5075_2018_crop_105,5.75
763_72_5075_2018_crop_106,6.5
763_72_5075_2018_crop_110,0.0
763_72_5075_2018_crop_111,20.5
763_72_5075_2018_crop_114,13.5
763_72_5075_2018_crop_117,1.25
763_72_5075_2018_crop_121,10.75
763_72_5075_2018_crop_123,6.75
763_72_5075_2018_crop_126,0.0
763_72_5075_2018_crop_127,0.0
763_72_5075_2018_crop_132,2.25
763_72_5075_2018_crop_133,0.0
763_72_5075_2018_crop_134,0.5
763_72_5075_2018_negcrop_1,0.0
763_72_5075_2018_negcrop_2,0.0
763_72_5075_2018_negcrop_3,0.0
763_72_5075_2018_negcrop_4,0.0
763_72_5075_2018_negcrop_5,0.0
763_72_5075_2018_negcrop_7,0.0
763_72_5075_2018_negcrop_8,0.0
763_72_5075_2018_negcrop_9,0.0
763_72_5075_2018_negcrop_13,0.0
763_72_5075_2018_negcrop_14,0.0
763_72_5075_2018_negcrop_15,0.0
763_72_5075_2018_negcrop_16,0.0
763_72_5075_2018_negcrop_17,0.0
763_72_5075_2018_negcrop_21,0.0
763_72_5075_2018_negcrop_22,0.0
763_72_5075_2018_negcrop_23,0.0
763_72_5075_2018_negcrop_24,0.0
763_72_5075_2018_negcrop_25,0.0
763_72_5075_2018_negcrop_26,0.0
763_72_5075_2018_negcrop_27,0.0
763_72_5075_2018_negcrop_29,0.0
763_72_5075_2018_negcrop_30,0.0
763_72_5075_2018_negcrop_34,0.0
763_72_5075_2018_negcrop_37,0.0
763_72_5075_2018_negcrop_38,0.0
763_72_5075_2018_negcrop_40,0.0
763_72_5075_2018_negcrop_44,0.0
763_72_5075_2018_negcrop_46,0.0
749_68_5025_2014_crop_137,0.0
749_68_5025_2014_crop_141,0.0
749_68_5025_2014_negcrop_1,0.0
765_73_2550_2016_crop_72,0.75
765_73_2550_2016_crop_84,25.0
765_73_2550_2016_crop_85,3.25
765_73_2550_2016_negcrop_0,0.0
765_73_2550_2016_negcrop_1,0.0
765_73_2550_2016_negcrop_3,0.0
765_73_2550_2016_negcrop_4,0.0
762_72_5050_2018_crop_33,0.0
762_72_5050_2018_crop_34,0.0
762_72_5050_2018_crop_55,0.0
762_72_5050_2018_crop_83,0.0
762_72_5050_2018_crop_112,0.0
762_72_5050_2018_crop_113,0.0
762_72_5050_2018_crop_124,0.0
762_72_5050_2018_crop_125,0.0
762_72_5050_2018_crop_127,0.0
762_72_5050_2018_crop_136,0.0
762_72_5050_2018_negcrop_0,0.0
762_72_5050_2018_negcrop_1,0.0
762_72_5050_2018_negcrop_2,0.0
762_72_5050_2018_negcrop_3,0.0
762_72_5050_2018_negcrop_5,0.0
762_72_5050_2018_negcrop_6,0.0
762_72_5050_2018_negcrop_7,0.0
762_72_5050_2018_negcrop_8,0.0
762_72_5050_2018_negcrop_9,0.0
762_72_5050_2018_negcrop_10,0.0
762_72_5050_2018_negcrop_11,0.0
762_72_5050_2018_negcrop_12,0.0
762_72_5050_2018_negcrop_13,0.0
762_72_5050_2018_negcrop_15,0.0
762_72_5050_2018_negcrop_18,0.0
758_74_2500_2013_crop_75,0.75
758_74_2500_2013_crop_100,0.25
758_74_2500_2013_crop_112,1.0
758_74_2500_2013_crop_124,2.5
758_74_2500_2013_negcrop_0,0.0
758_74_2500_2013_negcrop_3,0.0
746_61_2575_2014_crop_128,0.0
746_61_2575_2014_crop_129,0.0
746_61_2575_2014_crop_140,0.0
746_61_2575_2014_crop_141,0.0
746_61_2575_2014_crop_142,0.0
746_61_2575_2014_negcrop_0,0.0
746_61_2575_2014_negcrop_2,0.0
746_61_2575_2014_negcrop_4,0.0
746_61_2575_2014_negcrop_5,0.0
746_61_2575_2014_negcrop_7,0.0
749_68_0075_2014_crop_62,0.0
749_68_0075_2014_crop_63,0.0
749_68_0075_2014_negcrop_0,0.0
749_68_0075_2014_negcrop_3,0.0
749_68_0075_2014_negcrop_4,0.0
733_52_0000_2015_crop_95,0.0
733_52_0000_2015_crop_106,0.0
733_52_0000_2015_crop_130,3.75
733_52_0000_2015_negcrop_0,0.0
733_52_0000_2015_negcrop_1,0.0
733_52_0000_2015_negcrop_2,0.0
733_52_0000_2015_negcrop_3,0.0
733_52_0000_2015_negcrop_4,0.0
753_68_7500_2015_crop_15,2.5
762_71_5000_2018_crop_5,0.0
762_71_5000_2018_crop_6,0.0
762_71_5000_2018_crop_7,0.0
762_71_5000_2018_negcrop_1,0.0
760_72_7550_2018_crop_128,0.25
760_72_7550_2018_crop_129,1.0
760_72_7550_2018_negcrop_2,0.0
765_71_0075_2016_crop_63,0.25
765_71_0075_2016_negcrop_0,0.0
760_73_5075_2018_crop_18,8.5
760_73_5075_2018_crop_19,7.75
760_73_5075_2018_crop_22,1.75
760_73_5075_2018_crop_30,1.0
760_73_5075_2018_crop_31,7.5
760_73_5075_2018_crop_33,3.0
760_73_5075_2018_crop_35,12.25
760_73_5075_2018_crop_46,2.25
760_73_5075_2018_crop_54,0.0
760_73_5075_2018_crop_69,2.75
760_73_5075_2018_crop_70,3.25
760_73_5075_2018_crop_91,3.25
760_73_5075_2018_crop_103,18.75
760_73_5075_2018_crop_104,0.75
760_73_5075_2018_crop_116,0.0
760_73_5075_2018_crop_139,0.25
760_73_5075_2018_crop_141,0.0
760_73_5075_2018_crop_142,3.25
760_73_5075_2018_crop_143,2.75
760_73_5075_2018_negcrop_1,0.0
760_73_5075_2018_negcrop_2,0.0
760_73_5075_2018_negcrop_3,0.0
760_73_5075_2018_negcrop_4,0.0
760_73_5075_2018_negcrop_5,0.0
760_73_5075_2018_negcrop_8,0.0
760_73_5075_2018_negcrop_10,0.0
760_73_5075_2018_negcrop_12,0.0
760_73_5075_2018_negcrop_13,0.0
760_73_5075_2018_negcrop_14,0.0
760_73_5075_2018_negcrop_16,0.0
760_73_5075_2018_negcrop_19,0.0
760_73_5075_2018_negcrop_20,0.0
760_73_5075_2018_negcrop_21,0.0
760_73_5075_2018_negcrop_22,0.0
760_73_5075_2018_negcrop_23,0.0
760_73_5075_2018_negcrop_24,0.0
760_73_5075_2018_negcrop_25,0.0
760_73_5075_2018_negcrop_26,0.0
760_73_5075_2018_negcrop_28,0.0
762_73_5075_2018_crop_5,11.25
762_73_5075_2018_crop_15,18.5
762_73_5075_2018_crop_20,0.0
762_73_5075_2018_crop_41,6.0
762_73_5075_2018_crop_42,7.0
762_73_5075_2018_crop_52,24.25
762_73_5075_2018_crop_64,9.5
762_73_5075_2018_crop_74,5.0
762_73_5075_2018_crop_75,3.75
762_73_5075_2018_crop_84,0.0
762_73_5075_2018_crop_86,2.75
762_73_5075_2018_negcrop_1,0.0
762_73_5075_2018_negcrop_5,0.0
762_73_5075_2018_negcrop_8,0.0
762_73_5075_2018_negcrop_9,0.0
762_73_5075_2018_negcrop_12,0.0
762_73_5075_2018_negcrop_14,0.0
762_73_5075_2018_negcrop_15,0.0
762_73_5075_2018_negcrop_16,0.0
762_73_5075_2018_negcrop_19,0.0
762_73_5075_2018_negcrop_20,0.0
762_73_5075_2018_negcrop_21,0.0
759_72_7575_2013_crop_31,0.0
759_72_7575_2013_crop_33,5.5
759_72_7575_2013_crop_126,1.0
759_72_7575_2013_crop_132,0.0
759_72_7575_2013_crop_136,0.0
759_72_7575_2013_crop_138,0.0
759_72_7575_2013_crop_139,1.75
759_72_7575_2013_negcrop_1,0.0
759_72_7575_2013_negcrop_2,0.0
759_72_7575_2013_negcrop_4,0.0
759_72_7575_2013_negcrop_6,0.0
759_72_7575_2013_negcrop_7,0.0
759_72_7575_2013_negcrop_8,0.0
759_72_7575_2013_negcrop_10,0.0
759_72_7575_2013_negcrop_12,0.0
750_60_0000_2016_crop_100,2.0
750_60_0000_2016_negcrop_0,0.0
758_72_5075_2013_crop_21,1.0
758_72_5075_2013_crop_129,0.25
758_72_5075_2013_crop_138,1.25
758_72_5075_2013_crop_139,1.5
758_72_5075_2013_negcrop_0,0.0
758_72_5075_2013_negcrop_1,0.0
758_72_5075_2013_negcrop_2,0.0
758_72_5075_2013_negcrop_3,0.0
758_72_5075_2013_negcrop_4,0.0
758_72_5075_2013_negcrop_5,0.0
758_72_5075_2013_negcrop_6,0.0
758_72_5075_2013_negcrop_8,0.0
748_61_7550_2019_crop_58,1.25
748_61_7550_2019_crop_63,2.75
748_61_7550_2019_crop_75,11.0
748_61_7550_2019_crop_81,0.0
748_61_7550_2019_crop_91,1.5
748_61_7550_2019_crop_104,3.25
748_61_7550_2019_crop_110,0.25
748_61_7550_2019_negcrop_0,0.0
748_61_7550_2019_negcrop_2,0.0
748_61_7550_2019_negcrop_3,0.0
748_61_7550_2019_negcrop_4,0.0
748_61_7550_2019_negcrop_6,0.0
748_61_7550_2019_negcrop_7,0.0
748_61_7550_2019_negcrop_8,0.0
748_61_7550_2019_negcrop_9,0.0
748_61_7550_2019_negcrop_10,0.0
748_61_7550_2019_negcrop_11,0.0
748_61_7550_2019_negcrop_12,0.0
748_61_7550_2019_negcrop_13,0.0
748_61_7550_2019_negcrop_14,0.0
758_73_7500_2013_crop_6,0.0
758_73_7500_2013_crop_18,0.5
758_73_7500_2013_crop_19,8.5
758_73_7500_2013_crop_31,21.75
758_73_7500_2013_crop_32,1.5
758_73_7500_2013_crop_43,0.0
758_73_7500_2013_crop_47,4.75
758_73_7500_2013_crop_49,0.0
758_73_7500_2013_crop_54,0.0
758_73_7500_2013_crop_58,35.5
758_73_7500_2013_crop_76,0.0
758_73_7500_2013_crop_81,0.25
758_73_7500_2013_crop_82,0.5
758_73_7500_2013_crop_88,0.0
758_73_7500_2013_crop_91,0.0
758_73_7500_2013_crop_105,0.25
758_73_7500_2013_crop_108,0.0
758_73_7500_2013_crop_109,0.25
758_73_7500_2013_crop_113,1.0
758_73_7500_2013_crop_120,0.0
758_73_7500_2013_crop_128,1.0
758_73_7500_2013_crop_136,0.0
758_73_7500_2013_crop_138,0.0
758_73_7500_2013_crop_141,0.5
758_73_7500_2013_negcrop_4,0.0
758_73_7500_2013_negcrop_5,0.0
758_73_7500_2013_negcrop_6,0.0
758_73_7500_2013_negcrop_8,0.0
758_73_7500_2013_negcrop_10,0.0
758_73_7500_2013_negcrop_12,0.0
758_73_7500_2013_negcrop_19,0.0
758_73_7500_2013_negcrop_21,0.0
758_73_7500_2013_negcrop_22,0.0
758_73_7500_2013_negcrop_23,0.0
758_73_7500_2013_negcrop_29,0.0
758_73_7500_2013_negcrop_30,0.0
758_73_7500_2013_negcrop_31,0.0
758_73_7500_2013_negcrop_32,0.0
758_73_7500_2013_negcrop_33,0.0
758_73_7500_2013_negcrop_34,0.0
758_73_7500_2013_negcrop_35,0.0
758_73_7500_2013_negcrop_36,0.0
758_73_7500_2013_negcrop_38,0.0
758_73_7500_2013_negcrop_39,0.0
758_73_7500_2013_negcrop_42,0.0
758_73_7500_2013_negcrop_44,0.0
758_73_7500_2013_negcrop_45,0.0
763_72_5025_2018_crop_2,3.75
763_72_5025_2018_crop_15,6.75
763_72_5025_2018_crop_141,4.25
763_72_5025_2018_negcrop_0,0.0
763_72_5025_2018_negcrop_3,0.0
763_72_5025_2018_negcrop_4,0.0
763_72_5025_2018_negcrop_5,0.0
763_72_5025_2018_negcrop_7,0.0
746_65_5075_2014_crop_26,2.5
746_65_5075_2014_crop_27,0.75
746_65_5075_2014_crop_38,1.25
746_65_5075_2014_crop_39,0.25
746_65_5075_2014_crop_73,1.0
746_65_5075_2014_negcrop_0,0.0
746_65_5075_2014_negcrop_1,0.0
746_65_5075_2014_negcrop_2,0.0
746_65_5075_2014_negcrop_3,0.0
746_65_5075_2014_negcrop_5,0.0
746_65_5075_2014_negcrop_7,0.0
746_65_5075_2014_negcrop_8,0.0
761_73_7500_2018_crop_78,5.5
761_73_7500_2018_crop_79,1.5
761_73_7500_2018_crop_80,0.0
761_73_7500_2018_crop_81,0.0
761_73_7500_2018_crop_100,1.0
761_73_7500_2018_crop_101,14.75
761_73_7500_2018_crop_103,0.0
761_73_7500_2018_crop_112,16.5
761_73_7500_2018_crop_118,0.25
761_73_7500_2018_crop_123,0.0
761_73_7500_2018_crop_124,8.25
761_73_7500_2018_crop_126,7.75
761_73_7500_2018_crop_136,3.0
761_73_7500_2018_crop_137,3.25
761_73_7500_2018_crop_138,0.75
761_73_7500_2018_negcrop_0,0.0
761_73_7500_2018_negcrop_3,0.0
761_73_7500_2018_negcrop_4,0.0
761_73_7500_2018_negcrop_6,0.0
761_73_7500_2018_negcrop_8,0.0
761_73_7500_2018_negcrop_9,0.0
761_73_7500_2018_negcrop_11,0.0
761_73_7500_2018_negcrop_14,0.0
761_73_7500_2018_negcrop_15,0.0
761_73_7500_2018_negcrop_16,0.0
761_73_7500_2018_negcrop_19,0.0
761_73_7500_2018_negcrop_20,0.0
761_73_7500_2018_negcrop_21,0.0
761_73_7500_2018_negcrop_22,0.0
761_74_5075_2018_crop_27,0.0
761_74_5075_2018_crop_39,0.0
761_74_5075_2018_negcrop_0,0.0
761_74_5075_2018_negcrop_1,0.0
761_74_5075_2018_negcrop_3,0.0
761_71_5050_2018_crop_81,0.75
761_71_5050_2018_crop_83,3.75
761_71_5050_2018_crop_84,8.5
761_71_5050_2018_crop_94,38.0
761_71_5050_2018_crop_97,4.5
761_71_5050_2018_crop_98,3.5
761_71_5050_2018_crop_105,0.0
761_71_5050_2018_crop_106,4.0
761_71_5050_2018_negcrop_0,0.0
761_71_5050_2018_negcrop_1,0.0
761_71_5050_2018_negcrop_2,0.0
761_71_5050_2018_negcrop_4,0.0
761_71_5050_2018_negcrop_5,0.0
761_71_5050_2018_negcrop_7,0.0
761_71_5050_2018_negcrop_9,0.0
761_71_5050_2018_negcrop_10,0.0
761_71_5050_2018_negcrop_11,0.0
761_71_5050_2018_negcrop_12,0.0
761_71_5050_2018_negcrop_13,0.0
761_71_5050_2018_negcrop_14,0.0
761_71_5050_2018_negcrop_15,0.0
761_71_5050_2018_negcrop_16,0.0
760_74_0000_2018_crop_134,6.75
760_79_0025_2013_negcrop_0,0.0
760_79_0025_2013_negcrop_1,0.0
759_76_5025_2013_crop_132,1.25
759_76_5025_2013_negcrop_1,0.0
759_76_5050_2013_crop_63,4.75
759_76_5050_2013_negcrop_1,0.0
755_68_2550_2016_negcrop_0,0.0
755_68_2550_2016_negcrop_1,0.0
755_68_2550_2016_negcrop_3,0.0
755_68_2550_2016_negcrop_4,0.0
755_68_2550_2016_negcrop_5,0.0
755_68_2550_2016_negcrop_6,0.0
755_68_2550_2016_negcrop_7,0.0
738_54_0050_2016_crop_122,0.0
738_54_0050_2016_crop_132,0.0
762_72_0075_2018_crop_5,4.25
762_72_0075_2018_crop_6,24.0
762_72_0075_2018_crop_16,5.0
762_72_0075_2018_crop_28,9.5
762_72_0075_2018_crop_29,13.75
762_72_0075_2018_crop_30,34.5
762_72_0075_2018_crop_31,12.0
762_72_0075_2018_crop_40,9.25
762_72_0075_2018_crop_41,4.25
762_72_0075_2018_crop_47,0.0
762_72_0075_2018_crop_53,4.0
762_72_0075_2018_crop_58,0.25
762_72_0075_2018_crop_65,2.5
762_72_0075_2018_crop_71,0.0
762_72_0075_2018_crop_76,0.0
762_72_0075_2018_crop_85,0.5
762_72_0075_2018_crop_96,0.0
762_72_0075_2018_negcrop_0,0.0
762_72_0075_2018_negcrop_1,0.0
762_72_0075_2018_negcrop_3,0.0
762_72_0075_2018_negcrop_4,0.0
762_72_0075_2018_negcrop_5,0.0
762_72_0075_2018_negcrop_7,0.0
762_72_0075_2018_negcrop_8,0.0
762_72_0075_2018_negcrop_9,0.0
762_72_0075_2018_negcrop_11,0.0
762_72_0075_2018_negcrop_12,0.0
762_72_0075_2018_negcrop_15,0.0
762_72_0075_2018_negcrop_17,0.0
762_72_0075_2018_negcrop_18,0.0
762_72_0075_2018_negcrop_19,0.0
762_72_0075_2018_negcrop_21,0.0
762_72_0075_2018_negcrop_22,0.0
762_72_0075_2018_negcrop_23,0.0
762_72_0075_2018_negcrop_25,0.0
762_72_0075_2018_negcrop_26,0.0
764_73_0025_2018_crop_6,3.0
764_73_0025_2018_crop_7,0.25
764_73_0025_2018_crop_67,1.75
764_73_0025_2018_crop_87,2.25
764_73_0025_2018_crop_89,0.75
764_73_0025_2018_crop_90,2.25
764_73_0025_2018_crop_98,4.5
764_73_0025_2018_crop_99,7.25
764_73_0025_2018_crop_105,0.0
764_73_0025_2018_crop_111,2.0
764_73_0025_2018_crop_120,0.0
764_73_0025_2018_crop_122,1.0
764_73_0025_2018_crop_132,0.5
764_73_0025_2018_crop_133,2.25
764_73_0025_2018_crop_141,0.0
764_73_0025_2018_negcrop_0,0.0
764_73_0025_2018_negcrop_2,0.0
764_73_0025_2018_negcrop_4,0.0
764_73_0025_2018_negcrop_5,0.0
764_73_0025_2018_negcrop_6,0.0
764_73_0025_2018_negcrop_7,0.0
764_73_0025_2018_negcrop_8,0.0
764_73_0025_2018_negcrop_9,0.0
764_73_0025_2018_negcrop_10,0.0
764_73_0025_2018_negcrop_12,0.0
764_73_0025_2018_negcrop_15,0.0
764_73_0025_2018_negcrop_16,0.0
764_73_0025_2018_negcrop_17,0.0
764_73_0025_2018_negcrop_18,0.0
764_73_0025_2018_negcrop_19,0.0
764_74_7575_2018_crop_0,37.25
764_74_7575_2018_crop_2,25.5
764_74_7575_2018_crop_4,26.0
764_74_7575_2018_crop_12,22.25
764_74_7575_2018_crop_13,29.75
764_74_7575_2018_crop_14,38.25
764_74_7575_2018_crop_15,17.0
764_74_7575_2018_crop_25,1.0
764_74_7575_2018_crop_26,0.75
764_74_7575_2018_negcrop_0,0.0
764_74_7575_2018_negcrop_2,0.0
764_74_7575_2018_negcrop_6,0.0
764_74_7575_2018_negcrop_9,0.0
764_74_7575_2018_negcrop_12,0.0
758_74_2575_2013_crop_35,0.0
758_74_2575_2013_crop_47,0.25
758_74_2575_2013_crop_51,0.0
758_74_2575_2013_crop_75,0.25
758_74_2575_2013_crop_78,4.5
758_74_2575_2013_crop_79,16.5
758_74_2575_2013_crop_80,0.5
758_74_2575_2013_crop_87,0.0
758_74_2575_2013_crop_90,1.25
758_74_2575_2013_crop_99,0.0
758_74_2575_2013_crop_100,1.25
758_74_2575_2013_crop_101,3.75
758_74_2575_2013_crop_133,0.0
758_74_2575_2013_crop_134,0.0
758_74_2575_2013_negcrop_1,0.0
758_74_2575_2013_negcrop_2,0.0
758_74_2575_2013_negcrop_3,0.0
758_74_2575_2013_negcrop_4,0.0
758_74_2575_2013_negcrop_5,0.0
758_74_2575_2013_negcrop_6,0.0
758_74_2575_2013_negcrop_8,0.0
758_74_2575_2013_negcrop_9,0.0
758_74_2575_2013_negcrop_10,0.0
758_74_2575_2013_negcrop_12,0.0
758_74_2575_2013_negcrop_15,0.0
758_74_2575_2013_negcrop_16,0.0
758_74_2575_2013_negcrop_19,0.0
758_74_2575_2013_negcrop_20,0.0
761_72_2550_2018_crop_3,8.0
761_72_2550_2018_crop_4,1.0
761_72_2550_2018_crop_8,0.75
761_72_2550_2018_crop_9,8.25
761_72_2550_2018_crop_12,10.25
761_72_2550_2018_crop_19,18.5
761_72_2550_2018_crop_21,5.5
761_72_2550_2018_crop_23,0.5
761_72_2550_2018_crop_31,0.25
761_72_2550_2018_crop_46,10.75
761_72_2550_2018_crop_47,18.25
761_72_2550_2018_crop_51,1.5
761_72_2550_2018_crop_58,23.75
761_72_2550_2018_crop_59,4.0
761_72_2550_2018_crop_68,5.75
761_72_2550_2018_crop_70,13.75
761_72_2550_2018_crop_83,3.25
761_72_2550_2018_crop_95,2.5
761_72_2550_2018_crop_130,0.0
761_72_2550_2018_crop_131,0.75
761_72_2550_2018_crop_143,3.75
761_72_2550_2018_negcrop_0,0.0
761_72_2550_2018_negcrop_1,0.0
761_72_2550_2018_negcrop_2,0.0
761_72_2550_2018_negcrop_3,0.0
761_72_2550_2018_negcrop_4,0.0
761_72_2550_2018_negcrop_6,0.0
761_72_2550_2018_negcrop_8,0.0
761_72_2550_2018_negcrop_9,0.0
761_72_2550_2018_negcrop_10,0.0
761_72_2550_2018_negcrop_12,0.0
761_72_2550_2018_negcrop_13,0.0
761_72_2550_2018_negcrop_14,0.0
761_72_2550_2018_negcrop_15,0.0
761_72_2550_2018_negcrop_18,0.0
761_72_2550_2018_negcrop_19,0.0
761_72_2550_2018_negcrop_22,0.0
761_72_2550_2018_negcrop_23,0.0
761_72_2550_2018_negcrop_25,0.0
761_72_2550_2018_negcrop_27,0.0
761_72_2550_2018_negcrop_28,0.0
761_72_2550_2018_negcrop_29,0.0
761_72_2550_2018_negcrop_31,0.0
761_72_2550_2018_negcrop_33,0.0
761_72_2550_2018_negcrop_34,0.0
761_72_2550_2018_negcrop_35,0.0
760_71_7550_2018_crop_38,2.5
760_71_7550_2018_crop_85,4.0
760_71_7550_2018_crop_103,3.75
760_71_7550_2018_crop_104,1.25
760_71_7550_2018_crop_115,14.5
760_71_7550_2018_crop_116,9.0
760_71_7550_2018_crop_119,4.0
760_71_7550_2018_crop_131,5.5
760_71_7550_2018_negcrop_1,0.0
760_71_7550_2018_negcrop_2,0.0
760_71_7550_2018_negcrop_3,0.0
760_71_7550_2018_negcrop_5,0.0
760_71_7550_2018_negcrop_6,0.0
760_71_7550_2018_negcrop_7,0.0
760_71_7550_2018_negcrop_8,0.0
760_71_7550_2018_negcrop_9,0.0
760_71_7550_2018_negcrop_10,0.0
760_71_7550_2018_negcrop_11,0.0
760_71_7550_2018_negcrop_12,0.0
761_76_7525_2015_crop_72,0.5
761_76_7525_2015_crop_73,0.25
761_76_7525_2015_negcrop_0,0.0
759_70_0075_2013_crop_94,5.25
760_80_7575_2013_crop_105,0.25
760_80_7575_2013_negcrop_0,0.0
760_80_7575_2013_negcrop_2,0.0
760_80_7575_2013_negcrop_3,0.0
761_72_0075_2018_crop_0,3.25
761_72_0075_2018_crop_8,0.75
761_72_0075_2018_crop_30,0.0
761_72_0075_2018_crop_35,4.5
761_72_0075_2018_crop_48,1.5
761_72_0075_2018_crop_54,39.75
761_72_0075_2018_crop_55,6.25
761_72_0075_2018_crop_57,7.75
761_72_0075_2018_crop_58,3.5
761_72_0075_2018_crop_65,10.5
761_72_0075_2018_crop_68,5.0
761_72_0075_2018_crop_69,1.25
761_72_0075_2018_crop_70,16.0
761_72_0075_2018_crop_71,0.5
761_72_0075_2018_crop_77,28.75
761_72_0075_2018_crop_78,51.0
761_72_0075_2018_crop_79,12.25
761_72_0075_2018_crop_83,1.0
761_72_0075_2018_crop_84,22.5
761_72_0075_2018_crop_90,34.25
761_72_0075_2018_crop_91,11.5
761_72_0075_2018_crop_93,4.75
761_72_0075_2018_crop_94,7.25
761_72_0075_2018_crop_97,29.75
761_72_0075_2018_crop_98,25.75
761_72_0075_2018_crop_101,27.0
761_72_0075_2018_crop_102,5.25
761_72_0075_2018_crop_104,5.25
761_72_0075_2018_crop_105,21.5
761_72_0075_2018_crop_108,28.0
761_72_0075_2018_crop_109,29.25
761_72_0075_2018_crop_113,1.0
761_72_0075_2018_crop_117,7.0
761_72_0075_2018_crop_118,0.5
761_72_0075_2018_crop_120,27.0
761_72_0075_2018_crop_121,5.25
761_72_0075_2018_crop_122,14.75
761_72_0075_2018_crop_123,2.0
761_72_0075_2018_crop_124,3.25
761_72_0075_2018_crop_128,2.0
761_72_0075_2018_crop_132,5.25
761_72_0075_2018_crop_137,0.75
761_72_0075_2018_negcrop_0,0.0
761_72_0075_2018_negcrop_1,0.0
761_72_0075_2018_negcrop_4,0.0
761_72_0075_2018_negcrop_5,0.0
761_72_0075_2018_negcrop_6,0.0
761_72_0075_2018_negcrop_8,0.0
761_72_0075_2018_negcrop_9,0.0
761_72_0075_2018_negcrop_13,0.0
761_72_0075_2018_negcrop_14,0.0
761_72_0075_2018_negcrop_16,0.0
761_72_0075_2018_negcrop_18,0.0
761_72_0075_2018_negcrop_19,0.0
761_72_0075_2018_negcrop_20,0.0
761_72_0075_2018_negcrop_21,0.0
761_72_0075_2018_negcrop_23,0.0
761_72_0075_2018_negcrop_24,0.0
761_72_0075_2018_negcrop_25,0.0
761_72_0075_2018_negcrop_26,0.0
761_72_0075_2018_negcrop_27,0.0
761_72_0075_2018_negcrop_28,0.0
761_72_0075_2018_negcrop_31,0.0
761_72_0075_2018_negcrop_32,0.0
761_72_0075_2018_negcrop_40,0.0
761_72_0075_2018_negcrop_41,0.0
761_72_0075_2018_negcrop_42,0.0
761_72_0075_2018_negcrop_43,0.0
761_72_0075_2018_negcrop_47,0.0
761_72_0075_2018_negcrop_48,0.0
761_72_0075_2018_negcrop_50,0.0
761_72_0075_2018_negcrop_53,0.0
761_72_0075_2018_negcrop_55,0.0
